2019-01-09,22:25:02,77.18,20.6
2019-01-09,22:30:02,77.0,20.6
2019-01-09,22:35:02,77.0,20.7
2019-01-09,22:40:02,77.0,20.6
2019-01-09,22:45:02,77.0,20.7
2019-01-09,22:50:02,77.0,20.7
2019-01-09,22:55:02,77.0,20.7
2019-01-09,23:00:02,77.18,20.6
2019-01-09,23:05:02,77.0,20.6
2019-01-09,23:10:04,77.18,20.5
2019-01-09,23:15:03,77.18,20.5
2019-01-09,23:20:02,77.18,20.5
2019-01-09,23:25:02,77.18,20.5
2019-01-09,23:30:02,77.18,20.4
2019-01-09,23:35:02,77.18,20.5
2019-01-09,23:40:02,77.18,20.4
2019-01-09,23:45:02,77.18,20.5
2019-01-09,23:50:05,77.18,20.3
2019-01-09,23:55:02,77.18,20.3
2019-01-10,00:00:02,77.0,20.3
2019-01-10,00:05:02,77.18,20.2
2019-01-10,00:10:02,77.0,20.3
2019-01-10,00:15:02,77.0,20.4
2019-01-10,00:20:02,77.0,20.4
2019-01-10,00:25:02,77.0,20.4
2019-01-10,00:30:02,77.18,20.4
2019-01-10,00:35:02,77.0,20.4
2019-01-10,00:40:02,77.0,20.3
2019-01-10,00:45:02,77.18,20.3
2019-01-10,00:50:02,77.18,20.3
2019-01-10,00:55:02,77.18,20.3
2019-01-10,01:00:02,77.18,20.3
2019-01-10,01:05:02,77.18,20.3
2019-01-10,01:10:02,77.18,20.3
2019-01-10,01:15:02,77.0,20.4
2019-01-10,01:20:02,77.0,20.3
2019-01-10,01:25:02,77.0,20.4
2019-01-10,01:30:02,77.18,20.3
2019-01-10,01:35:03,77.18,20.4
2019-01-10,01:40:02,77.18,20.3
2019-01-10,01:45:02,77.18,20.3
2019-01-10,01:50:02,77.18,20.3
2019-01-10,01:55:02,77.18,20.3
2019-01-10,02:00:02,77.18,20.2
2019-01-10,02:05:02,77.18,20.2
2019-01-10,02:10:02,77.18,20.3
2019-01-10,02:15:02,77.18,20.2
2019-01-10,02:20:02,77.18,20.2
2019-01-10,02:25:02,77.18,20.2
2019-01-10,02:30:04,77.18,20.1
2019-01-10,02:35:02,77.18,20.1
2019-01-10,02:40:03,77.0,20.2
2019-01-10,02:45:02,77.0,20.2
2019-01-10,02:50:02,77.0,20.3
2019-01-10,02:55:02,77.0,20.2
2019-01-10,03:00:02,77.0,20.2
2019-01-10,03:05:02,77.0,20.2
2019-01-10,03:10:02,77.18,20.2
2019-01-10,03:15:02,77.18,20.1
2019-01-10,03:20:02,77.0,20.2
2019-01-10,03:25:02,77.0,20.2
2019-01-10,03:30:02,77.0,20.3
2019-01-10,03:35:02,77.18,20.3
2019-01-10,03:40:02,77.18,20.3
2019-01-10,03:45:02,77.18,20.3
2019-01-10,03:50:02,77.18,20.4
2019-01-10,03:55:02,77.18,20.3
2019-01-10,04:00:02,77.18,20.3
2019-01-10,04:05:02,77.18,20.2
2019-01-10,04:10:02,77.18,20.3
2019-01-10,04:15:02,77.18,20.3
2019-01-10,04:20:04,77.18,20.3
2019-01-10,04:25:03,77.0,20.3
2019-01-10,04:30:04,77.18,20.3
2019-01-10,04:35:07,77.18,20.2
2019-01-10,04:40:05,77.0,20.3
2019-01-10,04:45:02,77.0,20.3
2019-01-10,04:50:02,77.0,20.4
2019-01-10,04:55:02,77.18,20.3
2019-01-10,05:00:02,77.18,20.4
2019-01-10,05:05:03,77.18,20.4
2019-01-10,05:10:04,77.18,20.4
2019-01-10,05:15:02,77.18,20.4
2019-01-10,05:20:05,77.0,20.3
2019-01-10,05:25:05,77.18,20.2
2019-01-10,05:30:02,77.0,20.2
2019-01-10,05:35:02,77.18,20.1
2019-01-10,05:40:02,77.18,20.2
2019-01-10,05:45:02,77.18,20.2
2019-01-10,05:50:02,77.0,20.2
2019-01-10,05:55:02,77.18,20.1
2019-01-10,06:00:02,77.18,20.1
2019-01-10,06:05:02,77.18,20.0
2019-01-10,06:10:02,77.18,20.2
2019-01-10,06:15:02,77.18,20.2
2019-01-10,06:20:02,77.18,20.0
2019-01-10,06:25:02,77.18,20.1
2019-01-10,06:30:03,77.18,20.1
2019-01-10,06:35:02,77.18,20.2
2019-01-10,06:40:02,77.0,20.1
2019-01-10,06:45:02,77.18,20.1
2019-01-10,06:50:02,77.18,20.0
2019-01-10,06:55:02,77.18,20.0
2019-01-10,07:00:02,77.18,20.0
2019-01-10,07:05:02,77.18,20.0
2019-01-10,07:10:02,77.18,20.0
2019-01-10,07:15:02,77.18,20.1
2019-01-10,07:20:02,77.18,20.1
2019-01-10,07:25:02,77.18,20.1
2019-01-10,07:30:02,77.18,20.0
2019-01-10,07:35:02,77.18,20.0
2019-01-10,07:40:02,77.18,20.1
2019-01-10,07:45:02,77.18,20.1
2019-01-10,07:50:02,77.18,20.1
2019-01-10,07:55:02,77.18,20.1
2019-01-10,08:00:03,77.18,20.2
2019-01-10,08:05:02,77.36,20.1
2019-01-10,08:10:02,77.18,20.1
2019-01-10,08:15:02,77.18,20.2
2019-01-10,08:20:05,77.18,20.1
2019-01-10,08:25:02,77.18,20.1
2019-01-10,08:30:02,77.18,20.2
2019-01-10,08:35:02,77.36,20.2
